satisfaction_level;last_evaluation;number_project;average_monthly_hours;tenure;work_accident;promotion_last_5years;salary;department;left;workload_segment;high_performer_unsatisfied;critical_tenure;overdue_promotion;risk_score;leaving_probability;attrition_risk;risk_reasons
0,84;1,0;5;250;5;0;0;low;sales;1;Overworked;0;1;1;4;0,9575881584911231;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,41;0,55;2;161;3;0;0;low;IT;1;Balanced;0;1;0;2;0,95755699608003;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3) | Low Salary
0,91;0,89;4;247;5;0;0;low;hr;1;Balanced;0;1;1;3;0,9573612948699847;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,89;1,0;5;246;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9573000196872445;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,82;0,84;5;244;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9570491206741972;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,89;0,86;5;275;5;0;0;low;sales;1;Overworked;0;1;1;4;0,9570204628700252;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,92;0,85;5;259;5;0;0;low;sales;1;Overworked;0;1;1;4;0,9570192120095484;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,89;0,87;5;225;5;0;0;low;product_mng;1;Balanced;0;1;1;3;0,9569642058506516;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,09;0,97;7;254;4;1;0;medium;RandD;1;Overworked;1;1;0;3;0,956901188276783;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied
0,84;1,0;5;242;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9568030878473419;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,77;0,85;5;276;5;0;0;medium;support;1;Overworked;0;1;1;3;0,9565162287734524;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,87;1,0;5;242;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9565149490434633;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,1;0,77;6;255;4;0;0;low;management;1;Overworked;0;1;0;3;0,9564549729994437;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | Low Salary
0,11;0,77;6;274;4;0;0;medium;support;1;Overworked;0;1;0;2;0,9564534527960897;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5)
0,11;0,91;5;291;4;0;0;low;technical;1;Overworked;1;1;0;4;0,9564151655867908;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | High Performer but Unsatisfied | Low Salary
0,74;0,97;4;228;5;0;0;low;hr;1;Balanced;0;1;1;3;0,956367670904894;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,77;1,0;4;272;5;0;0;medium;sales;1;Overworked;0;1;1;3;0,9563365680810775;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,9;1,0;4;229;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9562377210123418;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,79;0,84;5;247;5;0;0;low;technical;1;Balanced;0;1;1;3;0,9562004696593449;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,89;0,97;4;264;5;0;0;low;marketing;1;Overworked;0;1;1;4;0,9561949129756151;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,82;1,0;4;273;6;0;0;medium;support;1;Overworked;0;0;1;2;0,9558322329072192;High Risk;Overworked | Overdue for Promotion
0,1;0,9;6;272;5;0;0;low;RandD;1;Overworked;1;1;1;5;0,9558056286951951;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Overdue for Promotion | Low Salary
0,89;0,98;4;242;6;0;0;low;marketing;1;Balanced;0;0;1;2;0,9557547270731132;High Risk;Overdue for Promotion | Low Salary
0,84;0,83;5;238;5;0;0;low;IT;1;Balanced;0;1;1;3;0,9556851017285918;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,87;0,92;4;253;6;0;0;low;marketing;1;Overworked;0;0;1;3;0,9556368556939496;High Risk;Overworked | Overdue for Promotion | Low Salary
0,84;0,87;4;246;6;0;0;low;hr;1;Balanced;0;0;1;2;0,9556143268974663;High Risk;Overdue for Promotion | Low Salary
0,79;0,98;4;271;5;0;0;low;sales;1;Overworked;0;1;1;4;0,955565082964506;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,81;1,0;4;253;5;0;0;low;technical;1;Overworked;0;1;1;4;0,9555404329797009;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,46;0,52;2;131;3;0;0;low;RandD;1;Underutilized;0;1;0;3;0,9555121001087445;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,87;0,84;5;231;5;0;0;low;IT;1;Balanced;0;1;1;3;0,9554979048234935;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,39;0,56;2;126;3;0;0;low;hr;1;Underutilized;0;1;0;3;0,955413333033608;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,79;0,96;4;234;5;0;0;low;marketing;1;Balanced;0;1;1;3;0,955395641239729;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,8;0,95;4;274;5;0;0;low;sales;1;Overworked;0;1;1;4;0,9553918359673041;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,46;0,52;2;148;3;0;0;low;RandD;1;Underutilized;0;1;0;3;0,9553449426224668;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,82;0,85;4;274;5;0;0;low;sales;1;Overworked;0;1;1;4;0,9553417883221043;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,86;0,95;4;270;5;0;0;low;support;1;Overworked;0;1;1;4;0,9552726099702226;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,81;0,93;5;270;5;0;0;medium;technical;1;Overworked;0;1;1;3;0,9552655585420464;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,91;1,0;4;251;6;0;0;low;technical;1;Overworked;0;0;1;3;0,9552233892094661;High Risk;Overworked | Overdue for Promotion | Low Salary
0,46;0,53;2;161;3;0;0;low;sales;1;Balanced;0;1;0;2;0,9552146925610125;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3) | Low Salary
0,76;0,92;4;246;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9551498724811293;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,73;0,97;5;235;5;0;0;low;hr;1;Balanced;0;1;1;3;0,9548993870744511;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,77;0,87;4;242;6;0;0;low;sales;1;Balanced;0;0;1;2;0,9548240667879866;High Risk;Overdue for Promotion | Low Salary
0,92;1,0;5;259;5;0;0;low;IT;1;Overworked;0;1;1;4;0,9544961805035821;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,37;0,47;2;159;3;1;0;medium;product_mng;1;Balanced;0;1;0;1;0,9543684698336716;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3)
0,75;0,88;4;239;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9543477471279114;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,78;0,95;4;260;5;0;0;low;sales;1;Overworked;0;1;1;4;0,9542667465012067;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,82;0,87;4;239;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9542400248536719;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,86;0,95;4;241;5;0;0;low;accounting;1;Balanced;0;1;1;3;0,9542149811457671;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,87;0,94;4;274;5;0;0;low;IT;1;Overworked;0;1;1;4;0,954199196121344;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,83;0,92;4;255;5;0;0;low;accounting;1;Overworked;0;1;1;4;0,9541709242403483;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,76;0,83;5;227;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9541011191141628;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,87;1,0;4;228;5;0;0;medium;support;1;Balanced;0;1;1;2;0,9540860982320548;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,87;0,98;4;248;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9540384931170565;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,89;1,0;4;260;5;0;0;low;RandD;1;Overworked;0;1;1;4;0,9539950382729621;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,88;0,88;5;248;5;0;0;medium;technical;1;Balanced;0;1;1;2;0,9539657863900914;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,91;0,92;4;246;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9539117198607963;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,83;0,93;4;269;5;0;0;low;sales;1;Overworked;0;1;1;4;0,953777292887263;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,83;0,94;4;264;5;0;0;low;sales;1;Overworked;0;1;1;4;0,953777292887263;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,83;0,98;4;249;5;0;0;low;support;1;Balanced;0;1;1;3;0,953722775374511;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,81;0,99;4;259;5;0;0;low;sales;1;Overworked;0;1;1;4;0,9537060764462956;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,85;0,82;4;270;5;0;0;low;sales;1;Overworked;0;1;1;4;0,9536894247819099;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,78;0,99;4;255;6;0;0;low;sales;1;Overworked;0;0;1;3;0,9536374727785737;High Risk;Overworked | Overdue for Promotion | Low Salary
0,9;0,96;5;243;5;0;0;medium;technical;1;Balanced;0;1;1;2;0,9535543693255986;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,86;0,96;5;245;6;0;0;medium;accounting;1;Balanced;0;0;1;1;0,9535266333754683;High Risk;Overdue for Promotion
0,75;0,97;5;243;6;0;0;medium;technical;1;Balanced;0;0;1;1;0,9534589980279203;High Risk;Overdue for Promotion
0,76;0,9;4;263;5;0;0;low;support;1;Overworked;0;1;1;4;0,9534261459325764;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,88;0,89;4;254;5;0;0;low;sales;1;Overworked;0;1;1;4;0,9533910775985652;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,8;0,95;5;244;5;0;0;medium;sales;1;Balanced;0;1;1;2;0,9532836744717379;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,88;0,92;4;225;5;0;0;low;accounting;1;Balanced;0;1;1;3;0,9532825320841831;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,89;0,99;5;257;5;0;0;medium;accounting;1;Overworked;0;1;1;3;0,9532492916523576;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,78;0,86;5;256;5;0;0;medium;sales;1;Overworked;0;1;1;3;0,953247319252638;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,91;0,99;5;254;5;0;0;medium;technical;1;Overworked;0;1;1;3;0,9532257694704187;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,77;0,87;5;266;5;0;0;medium;accounting;1;Overworked;0;1;1;3;0,9531658949965791;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,88;1,0;4;259;5;0;0;medium;sales;1;Overworked;0;1;1;3;0,953165059068525;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,76;0,98;4;237;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9531238015828649;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,86;0,91;5;245;5;0;0;medium;support;1;Balanced;0;1;1;2;0,9531065842308395;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,81;0,97;5;243;5;0;0;medium;support;1;Balanced;0;1;1;2;0,9530750770369761;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,81;0,98;5;243;6;0;0;medium;sales;0;Balanced;0;0;1;1;0,9530172675733769;High Risk;Overdue for Promotion
0,75;0,89;4;228;5;0;0;low;support;1;Balanced;0;1;1;3;0,9530172021505333;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,92;0,92;4;245;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9529563037779795;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,81;0,91;4;229;5;0;0;low;support;1;Balanced;0;1;1;3;0,9528227394965669;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,84;0,92;4;234;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9528068342514097;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,83;0,92;4;235;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9528068342514097;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,74;0,86;5;262;5;0;0;low;RandD;1;Overworked;0;1;1;4;0,9527024572882066;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,78;0,87;5;256;5;0;0;medium;support;1;Overworked;0;1;1;3;0,9526630805260176;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,9;0,97;4;258;5;0;0;low;accounting;1;Overworked;0;1;1;4;0,9526625204152985;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,8;0,83;5;275;5;0;0;low;support;1;Overworked;0;1;1;4;0,9526374930080524;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,79;0,93;4;226;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9526196373463114;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,39;0,48;2;161;3;0;0;low;IT;1;Balanced;0;1;0;2;0,9526158933162054;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Few Projects (<3) | Low Salary
0,79;0,93;5;268;5;0;0;medium;technical;1;Overworked;0;1;1;3;0,9525651344007587;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,81;0,95;5;266;5;0;0;medium;technical;1;Overworked;0;1;1;3;0,9525651344007587;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,82;0,97;5;263;5;0;0;medium;technical;1;Overworked;0;1;1;3;0,9525651344007587;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,77;0,9;4;237;5;0;0;low;support;1;Balanced;0;1;1;3;0,952546223864809;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,84;0,97;5;251;5;0;0;medium;support;1;Overworked;0;1;1;3;0,9524317061887342;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,73;1,0;4;252;5;0;0;medium;technical;1;Overworked;0;1;1;3;0,9523766266068162;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,82;0,98;4;233;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9523665007319418;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,8;0,9;5;267;5;0;0;medium;technical;1;Overworked;0;1;1;3;0,9523394603100033;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,86;0,88;5;268;5;0;0;medium;technical;1;Overworked;0;1;1;3;0,9523394603100033;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,87;0,91;4;228;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9523314985424328;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,85;1,0;4;225;5;0;0;low;technical;1;Balanced;0;1;1;3;0,9521250297267255;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,86;0,85;5;267;5;0;0;medium;sales;1;Overworked;0;1;1;3;0,9520320916914667;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,92;0,87;4;229;6;0;0;low;sales;1;Balanced;0;0;1;2;0,9519984695430912;High Risk;Overdue for Promotion | Low Salary
0,86;0,97;5;269;5;0;0;medium;sales;1;Overworked;0;1;1;3;0,9519145296762684;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,73;0,92;5;266;5;0;0;medium;support;1;Overworked;0;1;1;3;0,9519003948954732;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,85;0,85;5;267;5;0;0;medium;support;1;Overworked;0;1;1;3;0,9518234942567048;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,77;0,98;4;238;6;0;0;low;support;1;Balanced;0;0;1;2;0,9517733127896159;High Risk;Overdue for Promotion | Low Salary
0,74;0,87;5;242;5;0;0;medium;support;1;Balanced;0;1;1;2;0,9517519913255569;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,73;0,95;4;223;6;0;0;low;support;1;Balanced;0;0;1;2;0,951708725907051;High Risk;Overdue for Promotion | Low Salary
0,79;0,9;5;263;5;0;0;medium;sales;1;Overworked;0;1;1;3;0,9516888555855131;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,74;0,99;4;233;5;0;0;low;IT;1;Balanced;0;1;1;3;0,9516631836755465;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,77;0,91;5;261;6;0;0;medium;sales;1;Overworked;0;0;1;2;0,951654721016477;High Risk;Overworked | Overdue for Promotion
0,78;1,0;4;267;5;0;0;medium;technical;1;Overworked;0;1;1;3;0,9516342279549945;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,84;0,86;5;268;5;0;0;medium;marketing;1;Overworked;0;1;1;3;0,9515823033512949;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,8;0,86;5;262;6;0;0;medium;sales;1;Overworked;0;0;1;2;0,9515085035084868;High Risk;Overworked | Overdue for Promotion
0,86;0,95;5;269;6;0;0;medium;sales;1;Overworked;0;0;1;2;0,9513909414932887;High Risk;Overworked | Overdue for Promotion
0,11;0,86;6;299;4;1;0;low;sales;1;Overworked;1;1;0;4;0,9513236539637424;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Overworked | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,87;0,95;5;227;5;0;0;medium;support;1;Balanced;0;1;1;2;0,9512699656348316;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,79;0,96;5;218;5;0;0;medium;support;1;Balanced;0;1;1;2;0,9512323659545163;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,81;0,88;5;242;5;0;0;medium;support;1;Balanced;0;1;1;2;0,9512142925656367;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,9;0,98;5;271;5;0;0;low;technical;1;Overworked;0;1;1;4;0,9511432001026349;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,78;0,99;5;241;5;0;0;medium;sales;1;Balanced;0;1;1;2;0,9511364234950144;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,83;0,95;5;221;5;0;0;medium;technical;1;Balanced;0;1;1;2;0,9509954880810159;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,84;0,86;5;240;5;0;0;medium;accounting;1;Balanced;0;1;1;2;0,9509525938656783;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,73;0,99;5;241;5;0;0;low;sales;1;Balanced;0;1;1;3;0,9509479710905494;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,39;0,57;2;132;3;0;0;low;support;0;Underutilized;0;1;0;3;0,9509370465839069;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,79;0,86;5;226;5;0;0;medium;sales;1;Balanced;0;1;1;2;0,9509040054834884;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,44;0,55;2;130;3;1;0;low;product_mng;1;Underutilized;0;1;0;3;0,9508715629204132;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Underutilized | Too Few Projects (<3) | Low Salary
0,87;0,83;4;265;6;0;0;low;sales;1;Overworked;0;0;1;3;0,9508578896366323;High Risk;Overworked | Overdue for Promotion | Low Salary
0,79;0,94;5;227;6;0;0;medium;sales;1;Balanced;0;0;1;1;0,9505200365699292;High Risk;Overdue for Promotion
0,1;0,89;6;244;4;1;0;low;support;1;Balanced;1;1;0;3;0,950505923457388;High Risk;Low Satisfaction | Critical Tenure (Year 3-5) | Too Many Projects (>5) | High Performer but Unsatisfied | Low Salary
0,72;1,0;5;264;5;0;0;medium;technical;1;Overworked;0;1;1;3;0,9503336225771277;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion
0,88;0,88;4;265;5;0;0;low;RandD;1;Overworked;0;1;1;4;0,9503109566075151;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,75;1,0;4;243;5;0;0;low;RandD;1;Balanced;0;1;1;3;0,9503046463139675;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
0,86;0,98;4;270;5;0;0;low;technical;1;Overworked;0;1;1;4;0,9501883733539279;High Risk;Critical Tenure (Year 3-5) | Overworked | Overdue for Promotion | Low Salary
0,86;1,0;4;232;5;0;0;medium;product_mng;1;Balanced;0;1;1;2;0,9501015814977737;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion
0,91;0,87;4;235;5;0;0;low;technical;1;Balanced;0;1;1;3;0,9500846775961087;High Risk;Critical Tenure (Year 3-5) | Overdue for Promotion | Low Salary
